split,row_index,true_label,true_class,sample_category,is_clean,is_strict_clean,jaccard_layer_1,overlap_k_layer_1,routing_divergence_layer_1,jaccard_layer_2,overlap_k_layer_2,routing_divergence_layer_2,jaccard_layer_3,overlap_k_layer_3,routing_divergence_layer_3,jaccard_layer_4,overlap_k_layer_4,routing_divergence_layer_4,jaccard_layer_5,overlap_k_layer_5,routing_divergence_layer_5
public,874,4,Sad,V21_CORRECT_V22_WRONG,True,True,0.37559834122657776,0.5055271983146667,0.6244016587734222,0.3855051100254059,0.531462550163269,0.6144948899745941,0.31444212794303894,0.4434523582458496,0.6855578720569611,0.3026588559150696,0.44685372710227966,0.6973411440849304,0.34142884612083435,0.49844104051589966,0.6585711538791656
public,876,4,Sad,V21_CORRECT_V22_WRONG,True,True,0.3780987858772278,0.4889455735683441,0.6219012141227722,0.2752395570278168,0.40646257996559143,0.7247604429721832,0.30894309282302856,0.4398384392261505,0.6910569071769714,0.26363667845726013,0.3801020383834839,0.7363633215427399,0.33997154235839844,0.49348074197769165,0.6600284576416016
public,892,6,Neutral,V21_CORRECT_V22_WRONG,True,True,0.2639291286468506,0.3852040767669678,0.7360708713531494,0.3771621584892273,0.5342261791229248,0.6228378415107727,0.23972447216510773,0.3684098422527313,0.7602755278348923,0.2693604528903961,0.39094385504722595,0.7306395471096039,0.37215009331703186,0.5219671726226807,0.6278499066829681
public,899,6,Neutral,V22_CORRECT_V21_WRONG,True,True,0.3913134038448334,0.5195578336715698,0.6086865961551666,0.3470340967178345,0.49893707036972046,0.6529659032821655,0.1816595196723938,0.29336732625961304,0.8183404803276062,0.35654133558273315,0.5053145885467529,0.6434586644172668,0.356108695268631,0.5117630362510681,0.643891304731369
public,902,2,Fear,V21_CORRECT_V22_WRONG,True,True,0.3689698576927185,0.4978741407394409,0.6310301423072815,0.36661815643310547,0.5214710831642151,0.6333818435668945,0.31006020307540894,0.4517431855201721,0.6899397969245911,0.2003718614578247,0.3182397782802582,0.7996281385421753,0.34193822741508484,0.5002834796905518,0.6580617725849152
public,915,6,Neutral,V21_CORRECT_V22_WRONG,True,True,0.3814496397972107,0.507227897644043,0.6185503602027893,0.4001878499984741,0.5559098720550537,0.5998121500015259,0.3508301377296448,0.5,0.6491698622703552,0.2884450852870941,0.4232567846775055,0.7115549147129059,0.3442196547985077,0.49744898080825806,0.6557803452014923
public,919,4,Sad,V21_CORRECT_V22_WRONG,True,True,0.36319705843925476,0.48852038383483887,0.6368029415607452,0.34653154015541077,0.4889455735683441,0.6534684598445892,0.3108757734298706,0.4436649680137634,0.6891242265701294,0.2811239957809448,0.40582481026649475,0.7188760042190552,0.3467416763305664,0.5012754797935486,0.6532583236694336
public,927,6,Neutral,V21_CORRECT_V22_WRONG,True,True,0.37637072801589966,0.4948979616165161,0.6236292719841003,0.3166271448135376,0.458120733499527,0.6833728551864624,0.23945635557174683,0.3569302558898926,0.7605436444282532,0.26406624913215637,0.38414114713668823,0.7359337508678436,0.36516252160072327,0.5222506523132324,0.6348374783992767
public,932,5,Surprise,V21_CORRECT_V22_WRONG,True,True,0.4619658887386322,0.5769557952880859,0.5380341112613678,0.4403688609600067,0.5801445245742798,0.5596311390399933,0.20547957718372345,0.31887754797935486,0.7945204228162766,0.27411189675331116,0.40816324949264526,0.7258881032466888,0.48748019337654114,0.6397392749786377,0.5125198066234589
public,934,3,Happy,V21_CORRECT_V22_WRONG,True,False,0.3481305241584778,0.483418345451355,0.6518694758415222,0.39215388894081116,0.5442177057266235,0.6078461110591888,0.24589647352695465,0.3652210831642151,0.7541035264730453,0.3466167747974396,0.48703229427337646,0.6533832252025604,0.33550766110420227,0.484127014875412,0.6644923388957977
public,939,3,Happy,V22_CORRECT_V21_WRONG,True,True,0.4118180572986603,0.5323129296302795,0.5881819427013397,0.31607121229171753,0.4589710831642151,0.6839287877082825,0.28915491700172424,0.4249574840068817,0.7108450829982758,0.2779083847999573,0.40625,0.7220916152000427,0.39240533113479614,0.5483276844024658,0.6075946688652039
public,944,0,Angry,V21_CORRECT_V22_WRONG,True,True,0.44178640842437744,0.5680271983146667,0.5582135915756226,0.3962016701698303,0.5457057952880859,0.6037983298301697,0.3305388391017914,0.4744897782802582,0.6694611608982086,0.22869442403316498,0.3579931855201721,0.771305575966835,0.41901084780693054,0.5814909338951111,0.5809891521930695
public,945,4,Sad,V21_CORRECT_V22_WRONG,True,True,0.35588160157203674,0.47746598720550537,0.6441183984279633,0.31922733783721924,0.4664115607738495,0.6807726621627808,0.26924267411231995,0.40795066952705383,0.73075732588768,0.2858547866344452,0.4219812750816345,0.7141452133655548,0.3961833417415619,0.5508787035942078,0.6038166582584381
public,947,6,Neutral,V21_CORRECT_V22_WRONG,True,True,0.40667086839675903,0.5484693646430969,0.593329131603241,0.3914060592651367,0.5369898080825806,0.6085939407348633,0.26774877309799194,0.3877550959587097,0.7322512269020081,0.21824967861175537,0.33886054158210754,0.7817503213882446,0.32354745268821716,0.47959181666374207,0.6764525473117828
public,967,2,Fear,V22_CORRECT_V21_WRONG,True,True,0.3382527530193329,0.47746598720550537,0.6617472469806671,0.367643266916275,0.5136054158210754,0.632356733083725,0.3155836760997772,0.45429420471191406,0.6844163239002228,0.3230315148830414,0.46152210235595703,0.6769684851169586,0.3665210008621216,0.5219671726226807,0.6334789991378784
public,974,6,Neutral,V21_CORRECT_V22_WRONG,True,True,0.4106946587562561,0.5425170063972473,0.5893053412437439,0.2925322651863098,0.4383503198623657,0.7074677348136902,0.22220756113529205,0.3282312750816345,0.777792438864708,0.2741823196411133,0.3979591727256775,0.7258176803588867,0.3446447551250458,0.5009921193122864,0.6553552448749542
public,978,4,Sad,V22_CORRECT_V21_WRONG,True,True,0.292321115732193,0.41113945841789246,0.707678884267807,0.2778063416481018,0.41836732625961304,0.7221936583518982,0.306779146194458,0.44600337743759155,0.693220853805542,0.4142761826515198,0.5497449040412903,0.5857238173484802,0.3454127609729767,0.5048186182975769,0.6545872390270233
public,983,4,Sad,V22_CORRECT_V21_WRONG,True,True,0.3978821039199829,0.5259353518486023,0.6021178960800171,0.3377748131752014,0.47959181666374207,0.6622251868247986,0.36826205253601074,0.49893707036972046,0.6317379474639893,0.2445298433303833,0.3764880895614624,0.7554701566696167,0.31235986948013306,0.4681122899055481,0.6876401305198669
public,984,4,Sad,V22_CORRECT_V21_WRONG,True,True,0.43852338194847107,0.5663264989852905,0.5614766180515289,0.4199405610561371,0.5765305757522583,0.5800594389438629,0.3519485294818878,0.49957481026649475,0.6480514705181122,0.2693893611431122,0.40603742003440857,0.7306106388568878,0.38906922936439514,0.5415249466896057,0.6109307706356049
public,992,2,Fear,V21_CORRECT_V22_WRONG,True,True,0.3487807810306549,0.4710884392261505,0.6512192189693451,0.28550586104393005,0.4306972622871399,0.71449413895607,0.24079497158527374,0.3688350319862366,0.7592050284147263,0.28644511103630066,0.42070576548576355,0.7135548889636993,0.35100871324539185,0.5059523582458496,0.6489912867546082
public,996,2,Fear,V22_CORRECT_V21_WRONG,True,True,0.40888357162475586,0.5344387888908386,0.5911164283752441,0.306029736995697,0.456845223903656,0.693970263004303,0.2750636339187622,0.40518707036972046,0.7249363660812378,0.22234828770160675,0.34566324949264526,0.7776517122983932,0.2750891447067261,0.41808390617370605,0.7249108552932739
public,998,3,Happy,V21_CORRECT_V22_WRONG,True,True,0.3715392053127289,0.5068027377128601,0.6284607946872711,0.3826071321964264,0.5125424861907959,0.6173928678035736,0.30569136142730713,0.4402635991573334,0.6943086385726929,0.3490520119667053,0.5025510191917419,0.6509479880332947,0.3150130808353424,0.4631519317626953,0.6849869191646576
public,1001,4,Sad,V21_CORRECT_V22_WRONG,True,True,0.3423387110233307,0.45875850319862366,0.6576612889766693,0.29933637380599976,0.4434523582458496,0.7006636261940002,0.3669092655181885,0.5161564350128174,0.6330907344818115,0.2805010974407196,0.41857993602752686,0.7194989025592804,0.3469349145889282,0.5052437782287598,0.6530650854110718
public,1002,6,Neutral,V21_CORRECT_V22_WRONG,True,True,0.3781266510486603,0.49957481026649475,0.6218733489513397,0.4214514493942261,0.577168345451355,0.5785485506057739,0.31647780537605286,0.4621598422527313,0.6835221946239471,0.2861691117286682,0.419642835855484,0.7138308882713318,0.3376385569572449,0.4897959232330322,0.6623614430427551
public,1003,2,Fear,V22_CORRECT_V21_WRONG,True,True,0.3585972487926483,0.488095223903656,0.6414027512073517,0.2656400501728058,0.40284863114356995,0.7343599498271942,0.2894076406955719,0.42580780386924744,0.7105923593044281,0.2619815468788147,0.39306971430778503,0.7380184531211853,0.3525840938091278,0.5103458166122437,0.6474159061908722
public,1006,4,Sad,V21_CORRECT_V22_WRONG,True,True,0.31410664319992065,0.42219385504722595,0.6858933568000793,0.2812657952308655,0.41921767592430115,0.7187342047691345,0.26063060760498047,0.4009353518486023,0.7393693923950195,0.31668737530708313,0.4598214328289032,0.6833126246929169,0.4170062243938446,0.5753968358039856,0.5829937756061554
public,1012,6,Neutral,V22_CORRECT_V21_WRONG,True,True,0.38457435369491577,0.49659863114356995,0.6154256463050842,0.3429746627807617,0.4730016887187958,0.6570253372192383,0.26923537254333496,0.4056122303009033,0.730764627456665,0.33251598477363586,0.4702380895614624,0.6674840152263641,0.3708779513835907,0.5318877696990967,0.6291220486164093
public,1022,2,Fear,V22_CORRECT_V21_WRONG,True,True,0.30098339915275574,0.4030612111091614,0.6990166008472443,0.38409921526908875,0.5367771983146667,0.6159007847309113,0.2810750901699066,0.41326528787612915,0.7189249098300934,0.24441330134868622,0.3773384392261505,0.7555866986513138,0.4002974331378937,0.5569728016853333,0.5997025668621063
public,1031,3,Happy,V21_CORRECT_V22_WRONG,True,True,0.38362953066825867,0.5080782175064087,0.6163704693317413,0.31766581535339355,0.46322277188301086,0.6823341846466064,0.35685813426971436,0.5068027377128601,0.6431418657302856,0.16868583858013153,0.26955780386924744,0.8313141614198685,0.3077976703643799,0.45875850319862366,0.6922023296356201
public,1041,6,Neutral,V21_CORRECT_V22_WRONG,True,True,0.41208264231681824,0.5310373902320862,0.5879173576831818,0.36127185821533203,0.4993622303009033,0.638728141784668,0.24312181770801544,0.3684098422527313,0.7568781822919846,0.24751625955104828,0.3788265287876129,0.7524837404489517,0.35047924518585205,0.5004251599311829,0.649520754814148
public,1047,4,Sad,V22_CORRECT_V21_WRONG,True,True,0.40650665760040283,0.5429421663284302,0.5934933423995972,0.4309134781360626,0.5799319744110107,0.5690865218639374,0.21509744226932526,0.32631802558898926,0.7849025577306747,0.32708635926246643,0.464073121547699,0.6729136407375336,0.3460557162761688,0.5025510191917419,0.6539442837238312
public,1048,4,Sad,V22_CORRECT_V21_WRONG,True,True,0.3678940236568451,0.48681971430778503,0.6321059763431549,0.31224584579467773,0.45259353518486023,0.6877541542053223,0.3279911279678345,0.47045066952705383,0.6720088720321655,0.21062101423740387,0.3235544264316559,0.7893789857625961,0.36829322576522827,0.5291950106620789,0.6317067742347717
public,1049,6,Neutral,V21_CORRECT_V22_WRONG,True,True,0.40560975670814514,0.5361394286155701,0.5943902432918549,0.36638596653938293,0.5153061151504517,0.6336140334606171,0.3247978389263153,0.4515306055545807,0.6752021610736847,0.29212602972984314,0.4306972622871399,0.7078739702701569,0.37296175956726074,0.5331632494926453,0.6270382404327393
public,1051,6,Neutral,V21_CORRECT_V22_WRONG,True,True,0.3707691431045532,0.5051020383834839,0.6292308568954468,0.3351912796497345,0.4819302558898926,0.6648087203502655,0.35905590653419495,0.49574828147888184,0.640944093465805,0.2366350144147873,0.3637329936027527,0.7633649855852127,0.3169863224029541,0.46371883153915405,0.6830136775970459
public,1070,4,Sad,V22_CORRECT_V21_WRONG,True,True,0.3262428641319275,0.45875850319862366,0.6737571358680725,0.3633798658847809,0.5140305757522583,0.6366201341152191,0.2906937599182129,0.42240646481513977,0.7093062400817871,0.2618282437324524,0.3937074840068817,0.7381717562675476,0.37034285068511963,0.5310373902320862,0.6296571493148804
public,1071,4,Sad,V21_CORRECT_V22_WRONG,True,True,0.3859037458896637,0.5272108912467957,0.6140962541103363,0.4129410684108734,0.5642006397247314,0.5870589315891266,0.3517133295536041,0.5017006993293762,0.6482866704463959,0.31219086050987244,0.4440901279449463,0.6878091394901276,0.34244006872177124,0.4982993006706238,0.6575599312782288
public,1072,4,Sad,V21_CORRECT_V22_WRONG,True,True,0.3878372609615326,0.5191326141357422,0.6121627390384674,0.3246784806251526,0.46832481026649475,0.6753215193748474,0.34971001744270325,0.48618197441101074,0.6502899825572968,0.25045377016067505,0.3667091727256775,0.749546229839325,0.38701939582824707,0.5371315479278564,0.6129806041717529
public,1078,6,Neutral,V22_CORRECT_V21_WRONG,True,True,0.3744249939918518,0.488095223903656,0.6255750060081482,0.3811330497264862,0.5303996205329895,0.6188669502735138,0.22116973996162415,0.3494897782802582,0.7788302600383759,0.26474902033805847,0.3926445543766022,0.7352509796619415,0.32358425855636597,0.4811508059501648,0.676415741443634
public,1084,2,Fear,V21_CORRECT_V22_WRONG,True,True,0.39474350214004517,0.5063775181770325,0.6052564978599548,0.34131428599357605,0.49277210235595703,0.658685714006424,0.24369260668754578,0.3726615607738495,0.7563073933124542,0.2804831564426422,0.4204931855201721,0.7195168435573578,0.3385102450847626,0.4882369637489319,0.6614897549152374
public,1089,5,Surprise,V21_CORRECT_V22_WRONG,True,True,0.3608017861843109,0.4872448742389679,0.6391982138156891,0.34024184942245483,0.4874574840068817,0.6597581505775452,0.2641166150569916,0.3966836631298065,0.7358833849430084,0.2779024839401245,0.41262754797935486,0.7220975160598755,0.32904544472694397,0.48837870359420776,0.670954555273056
public,1094,5,Surprise,V22_CORRECT_V21_WRONG,True,True,0.41063910722732544,0.5297619104385376,0.5893608927726746,0.3550448715686798,0.5116921663284302,0.6449551284313202,0.2325344681739807,0.3592686951160431,0.7674655318260193,0.2613009512424469,0.3920067846775055,0.7386990487575531,0.40140312910079956,0.5583900213241577,0.5985968708992004
public,1100,6,Neutral,V21_CORRECT_V22_WRONG,True,True,0.3264085054397583,0.432823121547699,0.6735914945602417,0.36360904574394226,0.5014880895614624,0.6363909542560577,0.2903168797492981,0.40284863114356995,0.7096831202507019,0.31474703550338745,0.45259353518486023,0.6852529644966125,0.32737916707992554,0.4839852750301361,0.6726208329200745
public,1113,6,Neutral,V21_CORRECT_V22_WRONG,True,True,0.3942923843860626,0.5233843326568604,0.6057076156139374,0.3470156490802765,0.49426019191741943,0.6529843509197235,0.28977739810943604,0.41113945841789246,0.710222601890564,0.22129514813423157,0.34034863114356995,0.7787048518657684,0.4448278546333313,0.6004819273948669,0.5551721453666687
public,1114,5,Surprise,V21_CORRECT_V22_WRONG,True,True,0.35938483476638794,0.48171767592430115,0.6406151652336121,0.37013155221939087,0.5231717824935913,0.6298684477806091,0.30651071667671204,0.4562074840068817,0.693489283323288,0.34484604001045227,0.495323121547699,0.6551539599895477,0.2815694510936737,0.4314059317111969,0.7184305489063263
public,1120,5,Surprise,V22_CORRECT_V21_WRONG,False,False,0.32730934023857117,0.4532312750816345,0.6726906597614288,0.35482972860336304,0.5068027377128601,0.645170271396637,0.270862340927124,0.4017857015132904,0.729137659072876,0.27202537655830383,0.4039115607738495,0.7279746234416962,0.360324501991272,0.5167233943939209,0.639675498008728
public,1135,3,Happy,V22_CORRECT_V21_WRONG,True,True,0.38526713848114014,0.5114795565605164,0.6147328615188599,0.3035186529159546,0.4487670063972473,0.6964813470840454,0.28366199135780334,0.420918345451355,0.7163380086421967,0.22527754306793213,0.3569302558898926,0.7747224569320679,0.37815332412719727,0.5358560085296631,0.6218466758728027
public,1136,5,Surprise,V21_CORRECT_V22_WRONG,True,True,0.3570798933506012,0.4710884392261505,0.6429201066493988,0.39227285981178284,0.5448554158210754,0.6077271401882172,0.24528424441814423,0.37967684864997864,0.7547157555818558,0.18804970383644104,0.301870733499527,0.811950296163559,0.33629950881004333,0.49333906173706055,0.6637004911899567
public,1137,2,Fear,V21_CORRECT_V22_WRONG,True,True,0.386820912361145,0.5174319744110107,0.613179087638855,0.3763939440250397,0.5195578336715698,0.6236060559749603,0.29325374960899353,0.4351615607738495,0.7067462503910065,0.2913924753665924,0.43622449040412903,0.7086075246334076,0.32953253388404846,0.48143425583839417,0.6704674661159515
public,1148,6,Neutral,V22_CORRECT_V21_WRONG,True,True,0.37653112411499023,0.5038264989852905,0.6234688758850098,0.3190171718597412,0.4670493006706238,0.6809828281402588,0.2285168617963791,0.3562925159931183,0.7714831382036209,0.2983833849430084,0.4389880895614624,0.7016166150569916,0.341203898191452,0.4978741407394409,0.658796101808548
public,1157,0,Angry,V22_CORRECT_V21_WRONG,True,True,0.41549116373062134,0.5399659872055054,0.5845088362693787,0.4365602731704712,0.5867346525192261,0.5634397268295288,0.3242248296737671,0.4678996503353119,0.6757751703262329,0.3075118660926819,0.44897958636283875,0.6924881339073181,0.3447723388671875,0.5029761791229248,0.6552276611328125
public,1174,2,Fear,V21_CORRECT_V22_WRONG,True,True,0.338481605052948,0.44685372710227966,0.661518394947052,0.333772212266922,0.47661563754081726,0.666227787733078,0.2101830095052719,0.33078229427337646,0.7898169904947281,0.3137139678001404,0.45790815353393555,0.6862860321998596,0.3650963008403778,0.5259353518486023,0.6349036991596222
public,1176,6,Neutral,V21_CORRECT_V22_WRONG,True,True,0.37975916266441345,0.5051020383834839,0.6202408373355865,0.39469674229621887,0.5420918464660645,0.6053032577037811,0.21654167771339417,0.3312074840068817,0.7834583222866058,0.24379926919937134,0.37627550959587097,0.7562007308006287,0.38945162296295166,0.550028383731842,0.6105483770370483
public,1181,6,Neutral,V21_CORRECT_V22_WRONG,True,True,0.4370657801628113,0.5625,0.5629342198371887,0.3970731794834137,0.5474064350128174,0.6029268205165863,0.2620541453361511,0.3996598422527313,0.7379458546638489,0.31123799085617065,0.45556971430778503,0.6887620091438293,0.3398311734199524,0.4930555820465088,0.6601688265800476
public,1191,4,Sad,V21_CORRECT_V22_WRONG,True,True,0.3759737014770508,0.5229591727256775,0.6240262985229492,0.4704010486602783,0.6198979616165161,0.5295989513397217,0.40543508529663086,0.5369898080825806,0.5945649147033691,0.3193766474723816,0.46534863114356995,0.6806233525276184,0.31330958008766174,0.46060091257095337,0.6866904199123383
public,1194,3,Happy,V21_CORRECT_V22_WRONG,True,True,0.31314817070961,0.43409863114356995,0.68685182929039,0.24905627965927124,0.3743622303009033,0.7509437203407288,0.29319512844085693,0.4413265287876129,0.7068048715591431,0.2377931773662567,0.36798468232154846,0.7622068226337433,0.37550678849220276,0.526218831539154,0.6244932115077972
public,1197,2,Fear,V21_CORRECT_V22_WRONG,True,True,0.3581957519054413,0.4744897782802582,0.6418042480945587,0.3907553553581238,0.5403911471366882,0.6092446446418762,0.307762086391449,0.45131802558898926,0.692237913608551,0.2820900082588196,0.41539114713668823,0.7179099917411804,0.343522310256958,0.5004251599311829,0.656477689743042
public,1200,5,Surprise,V22_CORRECT_V21_WRONG,True,True,0.39268097281455994,0.5208333134651184,0.6073190271854401,0.39016640186309814,0.5486819744110107,0.6098335981369019,0.2816011607646942,0.4253826439380646,0.7183988392353058,0.2569214105606079,0.38052719831466675,0.7430785894393921,0.2739725410938263,0.41992631554603577,0.7260274589061737
public,1204,6,Neutral,V21_CORRECT_V22_WRONG,True,True,0.4036853611469269,0.541241466999054,0.5963146388530731,0.3386172652244568,0.48852038383483887,0.6613827347755432,0.23485688865184784,0.3475765287876129,0.7651431113481522,0.26966893672943115,0.40284863114356995,0.7303310632705688,0.3378933072090149,0.4960317611694336,0.6621066927909851
public,1205,4,Sad,V22_CORRECT_V21_WRONG,True,True,0.2625710666179657,0.37755101919174194,0.7374289333820343,0.3112964630126953,0.4547193646430969,0.6887035369873047,0.30426159501075745,0.4375,0.6957384049892426,0.27076005935668945,0.39243197441101074,0.7292399406433105,0.3427148461341858,0.49957481026649475,0.6572851538658142
public,1212,6,Neutral,V21_CORRECT_V22_WRONG,True,True,0.3628603219985962,0.4872448742389679,0.6371396780014038,0.34712809324264526,0.49723637104034424,0.6528719067573547,0.2417941391468048,0.36713433265686035,0.7582058608531952,0.2693798243999481,0.40880101919174194,0.7306201756000519,0.31890514492988586,0.4783163070678711,0.6810948550701141
public,1213,4,Sad,V22_CORRECT_V21_WRONG,True,True,0.34046950936317444,0.47661563754081726,0.6595304906368256,0.3691321015357971,0.507227897644043,0.6308678984642029,0.29763591289520264,0.43941324949264526,0.7023640871047974,0.2773338258266449,0.40731292963027954,0.7226661741733551,0.34459054470062256,0.5009920597076416,0.6554094552993774
public,1219,6,Neutral,V22_CORRECT_V21_WRONG,True,True,0.3830912113189697,0.5136054158210754,0.6169087886810303,0.39141523838043213,0.5467687249183655,0.6085847616195679,0.2552981674671173,0.36734694242477417,0.7447018325328827,0.2864508330821991,0.4219812750816345,0.7135491669178009,0.33165115118026733,0.48653629422187805,0.6683488488197327
public,1224,0,Angry,V22_CORRECT_V21_WRONG,True,True,0.41668185591697693,0.5497449040412903,0.5833181440830231,0.33543020486831665,0.48703229427337646,0.6645697951316833,0.25600239634513855,0.38584181666374207,0.7439976036548615,0.277363657951355,0.4115646183490753,0.722636342048645,0.3141082525253296,0.4669784605503082,0.6858917474746704
public,1225,3,Happy,V21_CORRECT_V22_WRONG,True,True,0.3440188765525818,0.4545067846775055,0.6559811234474182,0.3493513762950897,0.4938350319862366,0.6506486237049103,0.241195410490036,0.3594812750816345,0.758804589509964,0.2344372272491455,0.3579931855201721,0.7655627727508545,0.3720725476741791,0.5286281108856201,0.6279274523258209
public,1239,6,Neutral,V22_CORRECT_V21_WRONG,True,True,0.3713264763355255,0.5034013390541077,0.6286735236644745,0.3119701147079468,0.45875850319862366,0.6880298852920532,0.22565330564975739,0.34927719831466675,0.7743466943502426,0.2627180814743042,0.38350340723991394,0.7372819185256958,0.34565794467926025,0.5004251599311829,0.6543420553207397
public,1245,5,Surprise,V21_CORRECT_V22_WRONG,True,True,0.38109737634658813,0.5140305757522583,0.6189026236534119,0.32713472843170166,0.47789114713668823,0.6728652715682983,0.32261279225349426,0.47193875908851624,0.6773872077465057,0.26332589983940125,0.3958333134651184,0.7366741001605988,0.33477169275283813,0.49135491251945496,0.6652283072471619
public,1253,0,Angry,V21_CORRECT_V22_WRONG,True,True,0.3205140233039856,0.44600337743759155,0.6794859766960144,0.2204277664422989,0.34332481026649475,0.7795722335577011,0.2734241485595703,0.39838433265686035,0.7265758514404297,0.2740080952644348,0.400297611951828,0.7259919047355652,0.3272777199745178,0.47477325797080994,0.6727222800254822
public,1256,3,Happy,V21_CORRECT_V22_WRONG,True,True,0.36262786388397217,0.5017006993293762,0.6373721361160278,0.39288660883903503,0.5414540767669678,0.607113391160965,0.32257556915283203,0.4693877398967743,0.677424430847168,0.22867220640182495,0.34545066952705383,0.771327793598175,0.30680081248283386,0.45365646481513977,0.6931991875171661
public,1263,4,Sad,V21_CORRECT_V22_WRONG,True,True,0.40713801980018616,0.5229591727256775,0.5928619801998138,0.39777901768684387,0.5512329936027527,0.6022209823131561,0.3150482773780823,0.458120733499527,0.6849517226219177,0.29697173833847046,0.43409863114356995,0.7030282616615295,0.3468545973300934,0.4988662302494049,0.6531454026699066
public,1271,0,Angry,V22_CORRECT_V21_WRONG,True,True,0.38612931966781616,0.5208333134651184,0.6138706803321838,0.3712961971759796,0.5178571343421936,0.6287038028240204,0.3034016489982605,0.4440901279449463,0.6965983510017395,0.2792492210865021,0.4181547462940216,0.7207507789134979,0.2881699204444885,0.43778347969055176,0.7118300795555115
public,1277,4,Sad,V21_CORRECT_V22_WRONG,True,True,0.38556817173957825,0.5110543966293335,0.6144318282604218,0.39347589015960693,0.5514455437660217,0.6065241098403931,0.20559147000312805,0.3261054456233978,0.794408529996872,0.27054449915885925,0.40582481026649475,0.7294555008411407,0.310576856136322,0.4623015820980072,0.689423143863678
public,1279,3,Happy,V21_CORRECT_V22_WRONG,True,True,0.39952412247657776,0.5276360511779785,0.6004758775234222,0.43912002444267273,0.5933248400688171,0.5608799755573273,0.395336776971817,0.5382652878761292,0.604663223028183,0.2786131501197815,0.4128401279449463,0.7213868498802185,0.3483121991157532,0.5051020383834839,0.6516878008842468
public,1281,2,Fear,V21_CORRECT_V22_WRONG,True,True,0.31399768590927124,0.4375,0.6860023140907288,0.3613530695438385,0.5102040767669678,0.6386469304561615,0.30705949664115906,0.450892835855484,0.6929405033588409,0.26759442687034607,0.4026360511779785,0.7324055731296539,0.37632471323013306,0.5310373902320862,0.6236752867698669
public,1284,3,Happy,V22_CORRECT_V21_WRONG,True,True,0.3159148395061493,0.419642835855484,0.6840851604938507,0.32435140013694763,0.46683672070503235,0.6756485998630524,0.30030855536460876,0.4491921663284302,0.6996914446353912,0.3266594111919403,0.47278910875320435,0.6733405888080597,0.3577878773212433,0.5170068144798279,0.6422121226787567
public,1289,4,Sad,V22_CORRECT_V21_WRONG,True,True,0.4001644551753998,0.5306122303009033,0.5998355448246002,0.38549157977104187,0.543367326259613,0.6145084202289581,0.35765528678894043,0.4910714328289032,0.6423447132110596,0.37059611082077026,0.5150935053825378,0.6294038891792297,0.361714243888855,0.5182822942733765,0.638285756111145
public,1291,4,Sad,V22_CORRECT_V21_WRONG,True,True,0.35496172308921814,0.4804421663284302,0.6450382769107819,0.36729374527931213,0.5172193646430969,0.6327062547206879,0.24232634902000427,0.36649659276008606,0.7576736509799957,0.27436092495918274,0.40731292963027954,0.7256390750408173,0.32897505164146423,0.48370182514190674,0.6710249483585358
public,1300,0,Angry,V22_CORRECT_V21_WRONG,True,True,0.3898053467273712,0.5293367505073547,0.6101946532726288,0.31496334075927734,0.46768707036972046,0.6850366592407227,0.3494972586631775,0.4982993006706238,0.6505027413368225,0.24003538489341736,0.3652210831642151,0.7599646151065826,0.3074289858341217,0.4621598422527313,0.6925710141658783
public,1316,4,Sad,V22_CORRECT_V21_WRONG,True,True,0.27258795499801636,0.37755101919174194,0.7274120450019836,0.2923479676246643,0.4368622303009033,0.7076520323753357,0.39377713203430176,0.5378401279449463,0.6062228679656982,0.22617018222808838,0.34332481026649475,0.7738298177719116,0.36048707365989685,0.5137471556663513,0.6395129263401031
public,1318,2,Fear,V22_CORRECT_V21_WRONG,True,True,0.3605908155441284,0.47789114713668823,0.6394091844558716,0.3005933463573456,0.4485544264316559,0.6994066536426544,0.36327725648880005,0.5127550959587097,0.6367227435112,0.28358495235443115,0.42368197441101074,0.7164150476455688,0.35206058621406555,0.5029761791229248,0.6479394137859344
public,1319,0,Angry,V22_CORRECT_V21_WRONG,True,True,0.38428783416748047,0.4991496503353119,0.6157121658325195,0.378597229719162,0.5261479616165161,0.621402770280838,0.28920090198516846,0.43048468232154846,0.7107990980148315,0.2532918155193329,0.3905186951160431,0.7467081844806671,0.3819461464881897,0.5352891087532043,0.6180538535118103
public,1323,4,Sad,V21_CORRECT_V22_WRONG,True,True,0.37001752853393555,0.48554420471191406,0.6299824714660645,0.31868863105773926,0.4636479616165161,0.6813113689422607,0.29107600450515747,0.4292091727256775,0.7089239954948425,0.33116614818573,0.47215133905410767,0.66883385181427,0.3925130069255829,0.5504535436630249,0.6074869930744171
public,1332,6,Neutral,V21_CORRECT_V22_WRONG,True,True,0.3705810308456421,0.5021258592605591,0.6294189691543579,0.3385757505893707,0.4948979616165161,0.6614242494106293,0.25225380063056946,0.38201528787612915,0.7477461993694305,0.3205426335334778,0.44812923669815063,0.6794573664665222,0.35363125801086426,0.5114795565605164,0.6463687419891357
public,1335,6,Neutral,V22_CORRECT_V21_WRONG,True,True,0.4049175977706909,0.5344387888908386,0.5950824022293091,0.2844166159629822,0.42006802558898926,0.7155833840370178,0.28968313336372375,0.42602041363716125,0.7103168666362762,0.2485114336013794,0.37011054158210754,0.7514885663986206,0.36787089705467224,0.5263605117797852,0.6321291029453278
