direction,sample_category,split,row_index,true_label,true_class,is_clean,is_strict_clean,f00_pred,f00_correct,f00_margin,f01_pred,f01_correct,f01_margin,f10_pred,f10_correct,f10_margin,f11_pred,f11_correct,f11_margin,cos_same_node_diff_readout,cos_diff_node_same_readout
dir_A,V21_CORRECT_V22_WRONG,public,3514,0,Angry,True,True,4,False,-0.2863428592681885,4,False,-0.03601694107055664,4,False,-2.025726795196533,0,True,1.0620830059051514,0.534333348274231,0.5884513854980469
dir_A,V21_CORRECT_V22_WRONG,public,3525,4,Sad,True,True,2,False,-0.18310260772705078,4,True,4.648076057434082,4,True,0.03248476982116699,4,True,0.5075581073760986,0.5165338516235352,0.7039391398429871
dir_A,V21_CORRECT_V22_WRONG,public,3528,5,Surprise,True,True,2,False,-3.052780866622925,2,False,-2.4380247592926025,5,True,1.4483983516693115,5,True,0.5888476371765137,0.6488324403762817,0.3623599410057068
dir_A,V21_CORRECT_V22_WRONG,public,3531,0,Angry,True,True,4,False,-2.3753128051757812,4,False,-0.29241418838500977,0,True,0.7222278118133545,4,False,-0.04851937294006348,0.6051709055900574,0.7992343902587891
dir_A,V21_CORRECT_V22_WRONG,public,3547,4,Sad,True,True,2,False,-1.3683068752288818,2,False,-1.4852925539016724,2,False,-0.19118571281433105,4,True,1.5473651885986328,0.6130924820899963,0.7524316310882568
dir_A,V21_CORRECT_V22_WRONG,public,3557,5,Surprise,True,True,2,False,-0.8187255859375,5,True,0.5116713047027588,5,True,3.2154221534729004,5,True,3.72678279876709,0.6836317777633667,0.8650519847869873
dir_A,V21_CORRECT_V22_WRONG,public,3560,6,Neutral,True,True,4,False,-3.22413969039917,4,False,-3.713984966278076,6,True,2.1251728534698486,6,True,2.7395358085632324,0.7045828700065613,0.4912394881248474
dir_A,V21_CORRECT_V22_WRONG,public,3568,4,Sad,True,True,6,False,-2.1970207691192627,6,False,-1.8262251615524292,4,True,1.5872924327850342,4,True,0.77998948097229,0.6415627002716064,0.7162784337997437
dir_A,V21_CORRECT_V22_WRONG,public,3571,4,Sad,True,True,2,False,-5.13165283203125,2,False,-0.5503778457641602,2,False,-0.6841530799865723,4,True,0.5325057506561279,0.5026047229766846,0.3344966769218445
dir_A,V21_CORRECT_V22_WRONG,public,3584,4,Sad,True,True,6,False,-2.757573127746582,6,False,-2.947826623916626,4,True,1.1842687129974365,4,True,0.8899517059326172,0.5117704272270203,0.31711411476135254
dir_A,V21_CORRECT_V22_WRONG,private,8,0,Angry,True,True,2,False,-1.6226271390914917,0,True,0.6107537746429443,0,True,3.1562421321868896,0,True,1.7921236753463745,0.5712392926216125,0.7815238237380981
dir_A,V21_CORRECT_V22_WRONG,private,13,4,Sad,True,True,2,False,-0.8229119777679443,4,True,1.1196448802947998,6,False,-0.17471694946289062,4,True,2.268212080001831,0.38496649265289307,0.6184161901473999
dir_A,V21_CORRECT_V22_WRONG,private,29,3,Happy,True,True,0,False,-5.49981689453125,0,False,-5.110464096069336,3,True,4.147954940795898,3,True,0.6513950824737549,0.5150548219680786,0.4584013819694519
dir_A,V21_CORRECT_V22_WRONG,private,32,6,Neutral,True,True,4,False,-5.23715353012085,4,False,-4.609169960021973,6,True,3.3339786529541016,6,True,2.4047389030456543,0.6362065076828003,0.3389100134372711
dir_A,V21_CORRECT_V22_WRONG,private,36,5,Surprise,True,True,2,False,-3.2752933502197266,2,False,-2.2453436851501465,5,True,1.6708166599273682,5,True,2.396637439727783,0.648151159286499,0.5917052030563354
dir_A,V21_CORRECT_V22_WRONG,private,37,0,Angry,True,True,4,False,-1.9732935428619385,0,True,1.0831222534179688,5,False,-1.2969447374343872,0,True,3.1513147354125977,0.24983394145965576,0.400379478931427
dir_A,V21_CORRECT_V22_WRONG,private,51,2,Fear,True,True,5,False,-3.629321336746216,2,True,0.6972742080688477,2,True,4.184475421905518,2,True,2.6515398025512695,0.6284447312355042,0.7689756751060486
dir_A,V21_CORRECT_V22_WRONG,private,58,6,Neutral,True,True,4,False,-1.1656639575958252,2,False,-0.8343042135238647,2,False,-0.137825608253479,6,True,0.3700038194656372,0.6678122878074646,0.8147618770599365
dir_A,V21_CORRECT_V22_WRONG,private,60,6,Neutral,True,True,4,False,-3.0331337451934814,3,False,-2.8665943145751953,6,True,0.47761034965515137,6,True,1.3992691040039062,0.5923420190811157,0.5915495157241821
dir_A,V21_CORRECT_V22_WRONG,private,69,0,Angry,True,True,2,False,-4.21009635925293,4,False,-3.809858798980713,0,True,2.6028032302856445,0,True,3.2234151363372803,0.5106080174446106,0.12998247146606445
dir_A,V21_CORRECT_V22_WRONG,private,92,4,Sad,True,True,0,False,-0.8211429119110107,0,False,-1.0048978328704834,0,False,-1.278304934501648,4,True,1.7768537998199463,0.555822491645813,0.6663587093353271
dir_A,V21_CORRECT_V22_WRONG,private,143,4,Sad,True,True,2,False,-2.5357015132904053,4,True,1.1155304908752441,2,False,-0.6431552171707153,4,True,1.6482454538345337,0.4611204266548157,0.5345207452774048
dir_A,V21_CORRECT_V22_WRONG,private,147,6,Neutral,True,True,4,False,-2.792175054550171,4,False,-1.4041268825531006,4,False,-0.5352779626846313,6,True,1.2721607685089111,0.6446897387504578,0.577904462814331
dir_A,V21_CORRECT_V22_WRONG,private,160,4,Sad,True,True,2,False,-0.6434143781661987,4,True,1.5363962650299072,2,False,-0.09356975555419922,4,True,2.8959481716156006,0.5984840393066406,0.7863280773162842
dir_A,V21_CORRECT_V22_WRONG,private,165,2,Fear,True,True,4,False,-3.3964152336120605,4,False,-1.0722007751464844,2,True,2.447658061981201,2,True,0.31649816036224365,0.573849081993103,0.6606966257095337
dir_A,V21_CORRECT_V22_WRONG,private,177,2,Fear,True,True,4,False,-0.4002394676208496,4,False,-2.2648136615753174,2,True,2.224285840988159,4,False,-0.3380403518676758,0.577055811882019,0.6569125652313232
dir_A,V21_CORRECT_V22_WRONG,private,195,2,Fear,True,True,5,False,-3.176575183868408,5,False,-3.492948532104492,2,True,1.4611315727233887,2,True,2.12749981880188,0.48144298791885376,0.4079146385192871
dir_A,V21_CORRECT_V22_WRONG,private,213,0,Angry,True,True,6,False,-0.9765625,0,True,1.8841943740844727,0,True,0.5945465564727783,0,True,2.0220611095428467,0.5586408972740173,0.5343990921974182
dir_A,V21_CORRECT_V22_WRONG,private,218,6,Neutral,True,True,0,False,-4.4070210456848145,0,False,-4.317892074584961,6,True,2.7545857429504395,6,True,2.0816385746002197,0.661434531211853,0.36856338381767273
dir_A,V21_CORRECT_V22_WRONG,private,222,5,Surprise,True,True,2,False,-5.508899211883545,4,False,-3.2474920749664307,5,True,1.5141065120697021,5,True,0.9956015348434448,0.6996813416481018,0.16638462245464325
dir_A,V21_CORRECT_V22_WRONG,private,225,3,Happy,True,True,4,False,-2.7392759323120117,4,False,-0.701183557510376,2,False,-0.3031191825866699,3,True,2.3833751678466797,0.46737897396087646,0.5442579388618469
dir_A,V21_CORRECT_V22_WRONG,private,239,6,Neutral,True,True,0,False,-3.616600513458252,0,False,-3.314657211303711,6,True,2.3245584964752197,6,True,2.84657883644104,0.6606902480125427,0.2761056423187256
dir_A,V21_CORRECT_V22_WRONG,private,240,2,Fear,True,True,5,False,-0.2604501247406006,2,True,0.8123252391815186,2,True,1.6062934398651123,2,True,0.6341856718063354,0.6293597221374512,0.8342432975769043
dir_A,V21_CORRECT_V22_WRONG,private,244,5,Surprise,True,True,3,False,-4.256509304046631,3,False,-4.136052131652832,5,True,4.489760875701904,5,True,4.160202503204346,0.5936754941940308,0.01222765538841486
dir_A,V21_CORRECT_V22_WRONG,private,248,1,Disgust,True,True,0,False,-4.976815223693848,0,False,-3.977640151977539,2,False,-5.456141948699951,1,True,1.7361562252044678,0.4024082124233246,0.47417932748794556
dir_A,V21_CORRECT_V22_WRONG,private,259,3,Happy,True,True,0,False,-1.3241796493530273,0,False,-2.7486274242401123,3,True,1.299996256828308,3,True,3.0840237140655518,0.5797725915908813,0.3544675409793854
dir_A,V21_CORRECT_V22_WRONG,private,260,3,Happy,True,True,6,False,-3.578355312347412,6,False,-1.3794586658477783,3,True,0.5340859889984131,3,True,0.9673627614974976,0.683007001876831,0.6694608926773071
dir_A,V21_CORRECT_V22_WRONG,private,267,4,Sad,True,True,0,False,-1.474514126777649,0,False,-1.5172679424285889,4,True,2.5924453735351562,4,True,2.8799657821655273,0.6664028167724609,0.6910666227340698
dir_A,V21_CORRECT_V22_WRONG,private,282,4,Sad,True,True,2,False,-1.5171024799346924,4,True,2.39188289642334,4,True,0.22143971920013428,4,True,1.1928757429122925,0.5682706832885742,0.7808505892753601
dir_A,V21_CORRECT_V22_WRONG,private,317,6,Neutral,True,True,3,False,-1.518040418624878,3,False,-2.1380505561828613,2,False,-0.7331578731536865,6,True,3.387866735458374,0.47200262546539307,0.2874873876571655
dir_A,V21_CORRECT_V22_WRONG,private,318,4,Sad,True,True,2,False,-2.091395854949951,4,True,0.11586403846740723,2,False,-0.7785906791687012,4,True,0.44061338901519775,0.5389571189880371,0.6906708478927612
dir_A,V21_CORRECT_V22_WRONG,private,364,0,Angry,True,True,5,False,-4.555233478546143,5,False,-3.9349558353424072,0,True,2.773143768310547,0,True,2.77408504486084,0.42633897066116333,0.21786442399024963
dir_A,V21_CORRECT_V22_WRONG,private,375,4,Sad,True,True,2,False,-0.6981862783432007,4,True,1.4702178239822388,4,True,1.1561216115951538,4,True,2.6957342624664307,0.5889614820480347,0.6395469903945923
dir_A,V21_CORRECT_V22_WRONG,private,376,3,Happy,True,True,4,False,-4.345641136169434,4,False,-4.080053329467773,3,True,3.043020009994507,3,True,3.3812315464019775,0.7293037176132202,0.28325507044792175
dir_A,V21_CORRECT_V22_WRONG,private,378,3,Happy,True,True,6,False,-0.7890868186950684,3,True,1.3967095613479614,3,True,3.7851173877716064,3,True,4.680808067321777,0.7576639652252197,0.4224695563316345
dir_A,V21_CORRECT_V22_WRONG,private,385,6,Neutral,True,True,5,False,-5.122551918029785,5,False,-5.123713970184326,6,True,1.7205904722213745,6,True,0.07551610469818115,0.40961360931396484,0.22244569659233093
dir_A,V21_CORRECT_V22_WRONG,private,395,4,Sad,True,True,6,False,-2.0078580379486084,6,False,-2.7039616107940674,2,False,-0.19582486152648926,4,True,0.11961090564727783,0.5118114948272705,0.3305671215057373
dir_A,V21_CORRECT_V22_WRONG,private,408,2,Fear,True,True,4,False,-3.267192840576172,4,False,-3.3790736198425293,4,False,-0.5872026681900024,2,True,0.16475874185562134,0.4729926884174347,0.5930018424987793
dir_A,V21_CORRECT_V22_WRONG,private,410,3,Happy,True,True,5,False,-0.8732621669769287,5,False,-0.857873797416687,3,True,2.721045970916748,3,True,1.6600401401519775,0.6658852100372314,0.5596047043800354
dir_A,V21_CORRECT_V22_WRONG,private,415,5,Surprise,True,True,2,False,-2.081719160079956,5,True,0.258007287979126,5,True,3.0872204303741455,5,True,3.7843029499053955,0.7090710401535034,0.6530104875564575
dir_A,V21_CORRECT_V22_WRONG,private,422,2,Fear,True,True,5,False,-3.1728076934814453,5,False,-2.6094324588775635,2,True,0.7943601608276367,2,True,1.6872164011001587,0.7336264848709106,0.7360098361968994
dir_A,V21_CORRECT_V22_WRONG,private,431,6,Neutral,True,True,4,False,-3.9016191959381104,4,False,-0.6894592046737671,6,True,0.22182321548461914,6,True,1.3424664735794067,0.6342536807060242,0.5507564544677734
dir_A,V21_CORRECT_V22_WRONG,private,437,6,Neutral,True,True,2,False,-5.815426826477051,0,False,-4.332103729248047,2,False,-1.7506736516952515,6,True,0.2873799800872803,0.568134069442749,0.47723281383514404
dir_A,V21_CORRECT_V22_WRONG,private,447,4,Sad,True,True,2,False,-0.11522865295410156,4,True,1.4189302921295166,4,True,0.5655462741851807,4,True,2.0094103813171387,0.6193714141845703,0.8455600738525391
dir_A,V21_CORRECT_V22_WRONG,private,493,4,Sad,True,True,0,False,-0.048564791679382324,0,False,-3.2359352111816406,4,True,0.6873656511306763,4,True,2.0061473846435547,0.5089807510375977,0.1770210564136505
dir_A,V21_CORRECT_V22_WRONG,private,497,2,Fear,True,True,0,False,-0.4671146869659424,0,False,-2.2383010387420654,2,True,1.7194316387176514,5,False,-2.349480628967285,0.48926860094070435,0.2832532525062561
dir_A,V21_CORRECT_V22_WRONG,private,507,4,Sad,True,True,6,False,-3.5380027294158936,0,False,-2.1785950660705566,2,False,-1.1636348962783813,0,False,-1.1603000164031982,0.5221586227416992,0.6069853901863098
dir_A,V21_CORRECT_V22_WRONG,private,520,4,Sad,True,True,2,False,-4.150537490844727,2,False,-2.876603364944458,4,True,2.8203072547912598,4,True,3.493278980255127,0.5887465476989746,0.33869463205337524
dir_A,V21_CORRECT_V22_WRONG,private,521,2,Fear,True,True,5,False,-1.7517085075378418,5,False,-2.5897393226623535,5,False,-0.07468962669372559,5,False,-0.6069557666778564,0.6946220397949219,0.8867868185043335
dir_A,V21_CORRECT_V22_WRONG,private,523,2,Fear,True,True,4,False,-1.7189432382583618,4,False,-0.36834728717803955,2,True,1.9630191326141357,2,True,1.8884074687957764,0.5763978362083435,0.5193042159080505
dir_A,V21_CORRECT_V22_WRONG,private,539,3,Happy,True,True,2,False,-2.5512490272521973,2,False,-0.8692877888679504,2,False,-0.5928252339363098,3,True,2.868211269378662,0.4963182210922241,0.5766270160675049
dir_A,V21_CORRECT_V22_WRONG,private,550,4,Sad,True,True,6,False,-1.0829987525939941,0,False,-0.3598859906196594,4,True,1.8928688764572144,4,True,2.0360851287841797,0.6763705015182495,0.5918742418289185
dir_A,V21_CORRECT_V22_WRONG,private,552,4,Sad,True,False,2,False,-4.616985321044922,2,False,-4.304925441741943,2,False,-0.36331653594970703,4,True,0.8045974969863892,0.5246225595474243,0.46156758069992065
dir_A,V21_CORRECT_V22_WRONG,private,555,4,Sad,True,True,2,False,-1.883702039718628,4,True,1.056259036064148,2,False,-0.21113300323486328,4,True,1.9267674684524536,0.6672676801681519,0.7562705874443054
dir_A,V21_CORRECT_V22_WRONG,private,559,3,Happy,True,True,2,False,-0.6917111873626709,2,False,-1.2673394680023193,2,False,-0.3965761661529541,3,True,1.3509483337402344,0.534749448299408,0.638150691986084
dir_A,V21_CORRECT_V22_WRONG,private,564,3,Happy,True,True,6,False,-4.591233253479004,6,False,-4.559484958648682,3,True,0.6900163888931274,3,True,1.4933151006698608,0.6045027375221252,0.5586109161376953
dir_A,V21_CORRECT_V22_WRONG,private,577,5,Surprise,True,True,2,False,-0.3277348279953003,5,True,0.6267507076263428,5,True,4.049749851226807,5,True,3.977529764175415,0.5780903697013855,0.6607657074928284
dir_A,V21_CORRECT_V22_WRONG,private,578,2,Fear,True,True,0,False,-1.4415507316589355,0,False,-2.490006923675537,0,False,-2.7383573055267334,2,True,1.2105271816253662,0.45918983221054077,0.567517876625061
dir_A,V21_CORRECT_V22_WRONG,private,579,2,Fear,True,True,4,False,-3.753739595413208,4,False,-2.1374971866607666,2,True,2.1144371032714844,4,False,-0.1080780029296875,0.3825601637363434,0.5023932456970215
dir_A,V21_CORRECT_V22_WRONG,private,597,6,Neutral,True,True,4,False,-5.376265525817871,4,False,-3.7788872718811035,6,True,2.2114899158477783,6,True,0.42515289783477783,0.5377910733222961,0.5395430326461792
dir_A,V21_CORRECT_V22_WRONG,private,609,0,Angry,True,True,3,False,-3.3825409412384033,3,False,-0.5004329681396484,3,False,-3.894676923751831,0,True,1.0956884622573853,0.5364334583282471,0.8083620071411133
dir_A,V21_CORRECT_V22_WRONG,private,613,4,Sad,True,True,3,False,-3.6125898361206055,3,False,-2.517681360244751,4,True,1.682143211364746,4,True,0.38409900665283203,0.5375540256500244,0.48351994156837463
dir_A,V21_CORRECT_V22_WRONG,private,632,3,Happy,True,True,4,False,-1.206005334854126,4,False,-0.3287668824195862,3,True,1.3358118534088135,3,True,3.8221662044525146,0.6442505717277527,0.518286943435669
dir_A,V21_CORRECT_V22_WRONG,private,638,3,Happy,True,True,4,False,-1.0817152261734009,0,False,-0.542811393737793,3,True,0.010239601135253906,3,True,0.6669328212738037,0.6384286880493164,0.45203322172164917
dir_A,V21_CORRECT_V22_WRONG,private,666,4,Sad,True,True,0,False,-0.7879545092582703,0,False,-1.1347150802612305,4,True,2.528592586517334,4,True,1.8064223527908325,0.6380354166030884,0.4290779232978821
dir_A,V21_CORRECT_V22_WRONG,private,688,2,Fear,True,True,3,False,-2.3063788414001465,0,False,-1.3708122968673706,0,False,-0.7066184282302856,0,False,-0.3888176679611206,0.6522802710533142,0.7623010277748108
dir_A,V21_CORRECT_V22_WRONG,private,689,4,Sad,True,True,0,False,-3.229123115539551,2,False,-0.5873947143554688,4,True,1.1816787719726562,4,True,1.328136920928955,0.4573591947555542,0.763228178024292
dir_A,V21_CORRECT_V22_WRONG,private,704,2,Fear,True,True,0,False,-3.891315460205078,0,False,-1.6466138362884521,2,True,0.11570310592651367,2,True,1.6891489028930664,0.5260121822357178,0.585090160369873
dir_A,V21_CORRECT_V22_WRONG,private,709,2,Fear,True,True,4,False,-1.2086665630340576,4,False,-0.9857397079467773,2,True,1.4002320766448975,2,True,0.6462485790252686,0.5032082796096802,0.6552088856697083
dir_A,V21_CORRECT_V22_WRONG,private,716,2,Fear,True,True,6,False,-3.1789584159851074,6,False,-2.5933563709259033,2,True,3.0762951374053955,2,True,1.6543242931365967,0.639400839805603,0.5453274250030518
dir_A,V21_CORRECT_V22_WRONG,private,722,4,Sad,True,False,6,False,-2.154951572418213,6,False,-2.8020055294036865,4,True,1.7787784337997437,4,True,0.758941650390625,0.6492953300476074,0.46071162819862366
dir_A,V21_CORRECT_V22_WRONG,private,738,0,Angry,True,True,4,False,-0.8709402084350586,4,False,-0.33453965187072754,0,True,0.014030933380126953,0,True,2.246950387954712,0.4382596015930176,0.601457953453064
dir_A,V21_CORRECT_V22_WRONG,private,741,5,Surprise,True,True,2,False,-4.575915336608887,2,False,-3.698009490966797,5,True,1.104976773262024,5,True,2.6292245388031006,0.6295129656791687,0.6044937372207642
dir_A,V21_CORRECT_V22_WRONG,private,755,4,Sad,True,True,6,False,-2.772531032562256,4,True,0.5436910390853882,4,True,0.8987833261489868,4,True,0.11058056354522705,0.6442167162895203,0.6896247267723083
dir_A,V21_CORRECT_V22_WRONG,private,756,0,Angry,True,True,4,False,-3.8380565643310547,4,False,-3.3535807132720947,0,True,1.02414870262146,0,True,2.8822238445281982,0.43568307161331177,0.3827229142189026
dir_A,V21_CORRECT_V22_WRONG,private,775,6,Neutral,True,True,2,False,-3.890970230102539,4,False,-2.7819371223449707,6,True,2.188094139099121,6,True,2.930713415145874,0.653562068939209,0.30365586280822754
dir_A,V21_CORRECT_V22_WRONG,private,782,2,Fear,True,True,0,False,-3.573702812194824,0,False,-0.44553565979003906,2,True,4.312882900238037,2,True,3.270543336868286,0.6016142964363098,0.5212836265563965
dir_A,V21_CORRECT_V22_WRONG,private,792,2,Fear,True,True,5,False,-1.316204309463501,5,False,-0.32129621505737305,2,True,1.0832502841949463,2,True,0.2968888282775879,0.6094565391540527,0.7123312950134277
dir_A,V21_CORRECT_V22_WRONG,private,798,6,Neutral,True,True,2,False,-5.525683403015137,0,False,-3.7623281478881836,6,True,1.9769705533981323,6,True,1.0706377029418945,0.39855092763900757,0.34648820757865906
dir_A,V21_CORRECT_V22_WRONG,private,813,2,Fear,True,True,6,False,-3.4635555744171143,6,False,-1.8889950513839722,2,True,2.7993905544281006,2,True,1.715489387512207,0.5721490979194641,0.4783925712108612
dir_A,V21_CORRECT_V22_WRONG,private,821,3,Happy,True,True,0,False,-5.193399906158447,0,False,-3.712928056716919,2,False,-3.3545422554016113,3,True,2.7372231483459473,0.3686460256576538,0.3415423035621643
dir_A,V21_CORRECT_V22_WRONG,private,838,2,Fear,True,True,4,False,-1.9785428047180176,4,False,-2.028834819793701,2,True,0.6179583072662354,4,False,-0.05516505241394043,0.6202853918075562,0.6417311429977417
dir_A,V21_CORRECT_V22_WRONG,private,849,5,Surprise,True,True,2,False,-5.008421421051025,2,False,-2.819310426712036,5,True,3.1045336723327637,5,True,4.235577583312988,0.5974314212799072,0.44069617986679077
dir_A,V21_CORRECT_V22_WRONG,private,854,4,Sad,True,True,6,False,-3.522611618041992,6,False,-0.7154062986373901,0,False,-0.7400804162025452,4,True,0.8811312913894653,0.594243049621582,0.7250256538391113
dir_A,V21_CORRECT_V22_WRONG,private,860,5,Surprise,True,False,2,False,-1.1657503843307495,5,True,0.7553191184997559,5,True,0.9258859157562256,5,True,2.6177310943603516,0.6991193294525146,0.8301488161087036
dir_A,V21_CORRECT_V22_WRONG,private,861,6,Neutral,True,True,4,False,-1.9261956214904785,0,False,-1.5552592277526855,6,True,0.005919218063354492,0,False,-1.7057362794876099,0.5262879729270935,0.6575246453285217
dir_A,V21_CORRECT_V22_WRONG,private,872,0,Angry,True,True,5,False,-3.6510674953460693,5,False,-1.357456922531128,0,True,3.2131216526031494,0,True,3.107844829559326,0.547722339630127,0.6052993535995483
dir_A,V21_CORRECT_V22_WRONG,private,878,3,Happy,True,True,4,False,-0.5443190336227417,0,False,-1.5458288192749023,3,True,1.2969987392425537,3,True,1.96730375289917,0.5602853298187256,0.7393622994422913
dir_A,V21_CORRECT_V22_WRONG,private,897,4,Sad,True,True,2,False,-1.0841844081878662,2,False,-0.278927206993103,4,True,2.869588613510132,4,True,4.061399459838867,0.4747944474220276,0.3694245219230652
dir_A,V21_CORRECT_V22_WRONG,private,904,4,Sad,True,True,6,False,-1.1796022653579712,6,False,-2.13629150390625,4,True,0.818574070930481,4,True,0.8775901794433594,0.6451404690742493,0.6672802567481995
dir_A,V21_CORRECT_V22_WRONG,private,968,3,Happy,True,True,6,False,-2.6354856491088867,6,False,-3.2277209758758545,3,True,0.6813130378723145,3,True,0.6222019195556641,0.4918482303619385,0.5862054824829102
dir_A,V21_CORRECT_V22_WRONG,private,978,4,Sad,True,True,0,False,-0.49274539947509766,0,False,-1.7775217294692993,4,True,2.232166290283203,4,True,1.6266684532165527,0.6512013077735901,0.4784972667694092
dir_A,V21_CORRECT_V22_WRONG,private,988,6,Neutral,True,True,4,False,-0.935208797454834,4,False,-0.9537667036056519,0,False,-0.17766666412353516,6,True,2.932321071624756,0.5802167057991028,0.5592037439346313
dir_A,V21_CORRECT_V22_WRONG,private,1029,2,Fear,True,True,4,False,-4.408655166625977,4,False,-2.931746482849121,2,True,1.9165383577346802,2,True,1.1984914541244507,0.546329140663147,0.24956181645393372
dir_A,V21_CORRECT_V22_WRONG,private,1043,2,Fear,True,True,6,False,-5.02712345123291,6,False,-3.2835376262664795,2,True,0.939953088760376,2,True,0.27931714057922363,0.5271036028862,0.526882529258728
dir_A,V21_CORRECT_V22_WRONG,private,1047,5,Surprise,False,False,2,False,-0.23771309852600098,5,True,0.529273271560669,5,True,0.6357768774032593,5,True,2.7292966842651367,0.6956144571304321,0.6794083118438721
dir_A,V21_CORRECT_V22_WRONG,private,1055,3,Happy,True,True,6,False,-2.667344331741333,4,False,-0.8612139225006104,4,False,-0.9689819812774658,3,True,1.118497371673584,0.5577532052993774,0.45810797810554504
dir_A,V21_CORRECT_V22_WRONG,private,1078,5,Surprise,True,True,2,False,-2.001225233078003,0,False,-0.8161658048629761,5,True,4.492016792297363,5,True,3.9436252117156982,0.6000657081604004,0.6509661674499512
dir_A,V21_CORRECT_V22_WRONG,private,1097,0,Angry,True,True,6,False,-1.8911287784576416,0,True,0.10786557197570801,6,False,-0.538939356803894,0,True,1.2351582050323486,0.5277960300445557,0.7092896699905396
dir_A,V21_CORRECT_V22_WRONG,private,1121,2,Fear,True,True,3,False,-2.8348641395568848,3,False,-3.4735500812530518,3,False,-1.3011728525161743,5,False,-0.06017112731933594,0.6154519319534302,0.48131975531578064
dir_A,V21_CORRECT_V22_WRONG,private,1129,5,Surprise,True,False,2,False,-5.6802592277526855,2,False,-4.943133354187012,5,True,1.6623274087905884,5,True,3.545640230178833,0.5473401546478271,0.43014296889305115
dir_A,V21_CORRECT_V22_WRONG,private,1140,4,Sad,True,True,6,False,-4.237489223480225,6,False,-2.8935303688049316,4,True,1.5149558782577515,4,True,0.033873558044433594,0.6491572856903076,0.7493901252746582
dir_A,V21_CORRECT_V22_WRONG,private,1151,2,Fear,True,True,0,False,-3.4637739658355713,0,False,-1.7833114862442017,2,True,3.5123133659362793,2,True,2.230848789215088,0.539260745048523,0.5435250401496887
dir_A,V21_CORRECT_V22_WRONG,private,1156,2,Fear,True,True,4,False,-5.122506141662598,4,False,-2.295445680618286,2,True,3.841430187225342,2,True,2.2488207817077637,0.5849999189376831,0.46040254831314087
dir_A,V21_CORRECT_V22_WRONG,private,1158,4,Sad,True,True,2,False,-5.242254734039307,2,False,-2.0901105403900146,2,False,-3.1785008907318115,5,False,-0.40702319145202637,0.29942578077316284,0.29053381085395813
dir_A,V21_CORRECT_V22_WRONG,private,1159,4,Sad,True,True,0,False,-1.9974719285964966,0,False,-0.5807116031646729,4,True,2.332638740539551,4,True,3.3704516887664795,0.6718432307243347,0.7017714381217957
dir_A,V21_CORRECT_V22_WRONG,private,1160,5,Surprise,True,True,2,False,-3.9911270141601562,2,False,-0.930424690246582,5,True,2.082712411880493,5,True,3.288684368133545,0.6629582047462463,0.5486372709274292
dir_A,V21_CORRECT_V22_WRONG,private,1186,5,Surprise,True,True,0,False,-0.12058424949645996,5,True,0.385312557220459,5,True,3.627079486846924,5,True,3.735611915588379,0.595521092414856,0.8023664951324463
dir_A,V21_CORRECT_V22_WRONG,private,1198,4,Sad,True,True,6,False,-1.0999939441680908,6,False,-1.3366708755493164,2,False,-1.0161230564117432,4,True,2.108725070953369,0.5786333680152893,0.5433272123336792
dir_A,V21_CORRECT_V22_WRONG,private,1200,2,Fear,True,True,6,False,-1.3493661880493164,3,False,-0.05675780773162842,2,True,2.459385871887207,2,True,0.11737453937530518,0.4575602114200592,0.3566143214702606
dir_A,V21_CORRECT_V22_WRONG,private,1230,4,Sad,True,True,6,False,-2.0916240215301514,6,False,-1.0703136920928955,4,True,0.33465850353240967,4,True,0.033905029296875,0.6710456013679504,0.7430572509765625
dir_A,V21_CORRECT_V22_WRONG,private,1266,3,Happy,True,True,6,False,-1.1498615741729736,6,False,-2.124265432357788,3,True,3.8750994205474854,3,True,4.334671497344971,0.761314868927002,0.43225738406181335
dir_A,V21_CORRECT_V22_WRONG,private,1267,3,Happy,True,True,4,False,-4.3627166748046875,4,False,-3.670318365097046,0,False,-0.05661368370056152,3,True,1.9776456356048584,0.5643895268440247,0.3179740011692047
dir_A,V21_CORRECT_V22_WRONG,private,1308,4,Sad,True,True,0,False,-0.2942016124725342,0,False,-1.592430830001831,0,False,-0.12403059005737305,0,False,-0.8735496997833252,0.6137065887451172,0.8400859236717224
dir_A,V21_CORRECT_V22_WRONG,private,1340,0,Angry,True,True,2,False,-0.7490192651748657,0,True,0.32020652294158936,0,True,4.183093070983887,0,True,4.462084770202637,0.6035870313644409,0.5262628197669983
dir_A,V21_CORRECT_V22_WRONG,private,1402,3,Happy,True,True,4,False,-0.20962178707122803,0,False,-1.9444084167480469,3,True,1.2687697410583496,3,True,1.126959204673767,0.5709564685821533,0.5736750960350037
dir_A,V21_CORRECT_V22_WRONG,private,1403,2,Fear,True,True,6,False,-2.353172779083252,6,False,-1.9376415014266968,2,True,2.393653631210327,2,True,0.12016940116882324,0.4553285241127014,0.5639516711235046
dir_A,V21_CORRECT_V22_WRONG,private,1432,4,Sad,True,True,6,False,-1.6009371280670166,6,False,-0.1923619508743286,4,True,3.141908645629883,4,True,2.9498064517974854,0.5476566553115845,0.5820119380950928
dir_A,V21_CORRECT_V22_WRONG,private,1439,2,Fear,True,True,5,False,-2.258495569229126,5,False,-3.467233657836914,2,True,1.6773335933685303,2,True,1.5284461975097656,0.697311282157898,0.7724916934967041
